method,category_a,parameter_a,category_b,parameter_b,n,correlation,abs_correlation
pearson,renal,uacr,lipid,ldl_hdl_ratio,49,-0.18654161364173164,0.18654161364173164
pearson,renal,uacr,lipid,hdl_ldl_ratio,49,0.10365757707623048,0.10365757707623048
pearson,renal,uacr,lipid,apo_a1,48,-0.2012548626993369,0.2012548626993369
pearson,renal,uacr,lipid,apo_b,48,-0.23224477498097015,0.23224477498097015
pearson,renal,uacr,lipid,apo_b_apo_a1_ratio,48,-0.12603126886992103,0.12603126886992103
pearson,renal,uacr,lipid,lipoprotein_a,48,0.10595181970702129,0.10595181970702129
pearson,renal,creatinine,liver,alt,116,-0.04704487842853995,0.04704487842853995
pearson,renal,creatinine,liver,ast,116,-0.06833575804445395,0.06833575804445395
pearson,renal,creatinine,liver,ast_alt_ratio,116,-0.09510036779028988,0.09510036779028988
pearson,renal,creatinine,liver,alkaline_phosphatase,116,-0.06915414784512144,0.06915414784512144
pearson,renal,creatinine,liver,bilirubin_total,116,0.05275025368833684,0.05275025368833684
pearson,renal,creatinine,liver,bilirubin_direct,116,0.08604826254889959,0.08604826254889959
pearson,renal,creatinine,liver,bilirubin_indirect,116,0.044032942336051935,0.044032942336051935
pearson,renal,creatinine,liver,ggt,116,0.056268881639704935,0.056268881639704935
pearson,renal,creatinine,liver,total_protein,116,0.08200564353482165,0.08200564353482165
pearson,renal,creatinine,liver,albumin,116,-0.09062446157383275,0.09062446157383275
pearson,renal,creatinine,liver,globulin,116,0.15638247110781506,0.15638247110781506
pearson,renal,creatinine,liver,albumin_globulin_ratio,116,-0.12278224697381379,0.12278224697381379
pearson,renal,egfr,liver,alt,116,0.20653310455889165,0.20653310455889165
pearson,renal,egfr,liver,ast,116,0.14484869286352747,0.14484869286352747
pearson,renal,egfr,liver,ast_alt_ratio,116,-0.15071185721093427,0.15071185721093427
pearson,renal,egfr,liver,alkaline_phosphatase,116,0.061499584370488,0.061499584370488
pearson,renal,egfr,liver,bilirubin_total,116,-0.0005778944719870238,0.0005778944719870238
pearson,renal,egfr,liver,bilirubin_direct,116,8.514655771775467e-05,8.514655771775467e-05
pearson,renal,egfr,liver,bilirubin_indirect,116,-0.0006986361740528912,0.0006986361740528912
pearson,renal,egfr,liver,ggt,116,0.025851846078137095,0.025851846078137095
pearson,renal,egfr,liver,total_protein,116,-0.03834522792688254,0.03834522792688254
pearson,renal,egfr,liver,albumin,116,0.2753190212053629,0.2753190212053629
pearson,renal,egfr,liver,globulin,116,-0.24367987223642096,0.24367987223642096
pearson,renal,egfr,liver,albumin_globulin_ratio,116,0.28725447858612296,0.28725447858612296
pearson,renal,bun,liver,alt,117,-0.14875649309075495,0.14875649309075495
pearson,renal,bun,liver,ast,117,-0.1922959630176088,0.1922959630176088
pearson,renal,bun,liver,ast_alt_ratio,117,-0.0016416924063950942,0.0016416924063950942
pearson,renal,bun,liver,alkaline_phosphatase,117,0.018658442938575253,0.018658442938575253
pearson,renal,bun,liver,bilirubin_total,117,-0.09886054547296212,0.09886054547296212
pearson,renal,bun,liver,bilirubin_direct,117,-0.13437824239976037,0.13437824239976037
pearson,renal,bun,liver,bilirubin_indirect,117,-0.08814885013939067,0.08814885013939067
pearson,renal,bun,liver,ggt,117,-0.058917263222116066,0.058917263222116066
pearson,renal,bun,liver,total_protein,117,0.1429460284531128,0.1429460284531128
pearson,renal,bun,liver,albumin,117,-0.11842735773678505,0.11842735773678505
pearson,renal,bun,liver,globulin,117,0.24292151893719302,0.24292151893719302
pearson,renal,bun,liver,albumin_globulin_ratio,117,-0.26606481376955443,0.26606481376955443
pearson,renal,urea,liver,alt,117,-0.14879649458209962,0.14879649458209962
pearson,renal,urea,liver,ast,117,-0.19233780008205828,0.19233780008205828
pearson,renal,urea,liver,ast_alt_ratio,117,-0.001594699238817103,0.001594699238817103
pearson,renal,urea,liver,alkaline_phosphatase,117,0.01866864280983037,0.01866864280983037
pearson,renal,urea,liver,bilirubin_total,117,-0.09885978604836654,0.09885978604836654
pearson,renal,urea,liver,bilirubin_direct,117,-0.13438971453087722,0.13438971453087722
pearson,renal,urea,liver,bilirubin_indirect,117,-0.08814554305997209,0.08814554305997209
pearson,renal,urea,liver,ggt,117,-0.05891025119144136,0.05891025119144136
pearson,renal,urea,liver,total_protein,117,0.1429614072073122,0.1429614072073122
pearson,renal,urea,liver,albumin,117,-0.11843470100057688,0.11843470100057688
pearson,renal,urea,liver,globulin,117,0.2429437288423946,0.2429437288423946
pearson,renal,urea,liver,albumin_globulin_ratio,117,-0.2660813683597823,0.2660813683597823
pearson,renal,uric_acid,liver,alt,117,0.05517933362499672,0.05517933362499672
pearson,renal,uric_acid,liver,ast,117,0.06108553748601564,0.06108553748601564
pearson,renal,uric_acid,liver,ast_alt_ratio,117,-0.07636370294594753,0.07636370294594753
pearson,renal,uric_acid,liver,alkaline_phosphatase,117,0.03353679163502754,0.03353679163502754
pearson,renal,uric_acid,liver,bilirubin_total,117,0.08466282033685456,0.08466282033685456
pearson,renal,uric_acid,liver,bilirubin_direct,117,0.1310230632156851,0.1310230632156851
pearson,renal,uric_acid,liver,bilirubin_indirect,117,0.07213624110137158,0.07213624110137158
pearson,renal,uric_acid,liver,ggt,117,0.1771535594041793,0.1771535594041793
pearson,renal,uric_acid,liver,total_protein,117,0.17435681528758218,0.17435681528758218
pearson,renal,uric_acid,liver,albumin,117,-0.09013892370516353,0.09013892370516353
pearson,renal,uric_acid,liver,globulin,117,0.25681085678418436,0.25681085678418436
pearson,renal,uric_acid,liver,albumin_globulin_ratio,117,-0.21123093615969446,0.21123093615969446
pearson,renal,calcium,liver,alt,117,0.09366291496777523,0.09366291496777523
pearson,renal,calcium,liver,ast,117,0.09198997296860068,0.09198997296860068
pearson,renal,calcium,liver,ast_alt_ratio,117,-0.06611828883726004,0.06611828883726004
pearson,renal,calcium,liver,alkaline_phosphatase,117,-0.03552702159362396,0.03552702159362396
pearson,renal,calcium,liver,bilirubin_total,117,0.0046540804656174505,0.0046540804656174505
pearson,renal,calcium,liver,bilirubin_direct,117,-0.06307086459983174,0.06307086459983174
pearson,renal,calcium,liver,bilirubin_indirect,117,0.018745470063997342,0.018745470063997342
pearson,renal,calcium,liver,ggt,117,0.06934514843482784,0.06934514843482784
pearson,renal,calcium,liver,total_protein,117,0.3967010884896619,0.3967010884896619
pearson,renal,calcium,liver,albumin,117,0.40246246475302955,0.40246246475302955
pearson,renal,calcium,liver,globulin,117,0.14255344749429372,0.14255344749429372
pearson,renal,calcium,liver,albumin_globulin_ratio,117,0.03668608245686914,0.03668608245686914
pearson,renal,bun_creatinine_ratio,liver,alt,115,-0.10548516099167372,0.10548516099167372
pearson,renal,bun_creatinine_ratio,liver,ast,115,-0.11241350751732655,0.11241350751732655
pearson,renal,bun_creatinine_ratio,liver,ast_alt_ratio,115,0.07288781017725064,0.07288781017725064
pearson,renal,bun_creatinine_ratio,liver,alkaline_phosphatase,115,0.16397233539916195,0.16397233539916195
pearson,renal,bun_creatinine_ratio,liver,bilirubin_total,115,-0.13886017954071184,0.13886017954071184
pearson,renal,bun_creatinine_ratio,liver,bilirubin_direct,115,-0.2243279632929791,0.2243279632929791
pearson,renal,bun_creatinine_ratio,liver,bilirubin_indirect,115,-0.1161094194370775,0.1161094194370775
pearson,renal,bun_creatinine_ratio,liver,ggt,115,-0.1214693516718995,0.1214693516718995
pearson,renal,bun_creatinine_ratio,liver,total_protein,115,0.07924732835805796,0.07924732835805796
pearson,renal,bun_creatinine_ratio,liver,albumin,115,-0.03096634593055464,0.03096634593055464
pearson,renal,bun_creatinine_ratio,liver,globulin,115,0.10947611064077552,0.10947611064077552
pearson,renal,bun_creatinine_ratio,liver,albumin_globulin_ratio,115,-0.15116766998240577,0.15116766998240577
pearson,renal,urea_creatinine_ratio,liver,alt,117,-0.10393752894410879,0.10393752894410879
pearson,renal,urea_creatinine_ratio,liver,ast,117,-0.11559471483319674,0.11559471483319674
pearson,renal,urea_creatinine_ratio,liver,ast_alt_ratio,117,0.04842429971938257,0.04842429971938257
pearson,renal,urea_creatinine_ratio,liver,alkaline_phosphatase,117,0.1587993206313161,0.1587993206313161
pearson,renal,urea_creatinine_ratio,liver,bilirubin_total,117,-0.12328321597005863,0.12328321597005863
pearson,renal,urea_creatinine_ratio,liver,bilirubin_direct,117,-0.20877140123735924,0.20877140123735924
pearson,renal,urea_creatinine_ratio,liver,bilirubin_indirect,117,-0.10126086343491267,0.10126086343491267
pearson,renal,urea_creatinine_ratio,liver,ggt,117,-0.12426661621871975,0.12426661621871975
pearson,renal,urea_creatinine_ratio,liver,total_protein,117,0.07439759546953013,0.07439759546953013
pearson,renal,urea_creatinine_ratio,liver,albumin,117,-0.03146254729203799,0.03146254729203799
pearson,renal,urea_creatinine_ratio,liver,globulin,117,0.1044911810405293,0.1044911810405293
pearson,renal,urea_creatinine_ratio,liver,albumin_globulin_ratio,117,-0.1465637921561325,0.1465637921561325
pearson,renal,urine_creatinine,liver,alt,51,0.08512730577202411,0.08512730577202411
pearson,renal,urine_creatinine,liver,ast,50,0.040885153161075584,0.040885153161075584
pearson,renal,urine_creatinine,liver,ast_alt_ratio,50,-0.06466873448783658,0.06466873448783658
pearson,renal,urine_creatinine,liver,alkaline_phosphatase,50,0.02552021771411275,0.02552021771411275
pearson,renal,urine_creatinine,liver,bilirubin_total,50,0.20304021941407724,0.20304021941407724
pearson,renal,urine_creatinine,liver,bilirubin_direct,50,0.2273545744293153,0.2273545744293153
pearson,renal,urine_creatinine,liver,bilirubin_indirect,50,0.1917454877283872,0.1917454877283872
pearson,renal,urine_creatinine,liver,ggt,50,0.12726777786727161,0.12726777786727161
pearson,renal,urine_creatinine,liver,total_protein,50,0.18051345454208584,0.18051345454208584
pearson,renal,urine_creatinine,liver,albumin,50,0.03937779588787027,0.03937779588787027
pearson,renal,urine_creatinine,liver,globulin,50,0.18425185424563428,0.18425185424563428
pearson,renal,urine_creatinine,liver,albumin_globulin_ratio,50,-0.12000140315548022,0.12000140315548022
pearson,renal,urinary_microalbumin,liver,alt,51,-0.12412285380761813,0.12412285380761813
pearson,renal,urinary_microalbumin,liver,ast,50,-0.17603803956595462,0.17603803956595462
pearson,renal,urinary_microalbumin,liver,ast_alt_ratio,50,0.015241370954481836,0.015241370954481836
pearson,renal,urinary_microalbumin,liver,alkaline_phosphatase,50,0.0792474272858963,0.0792474272858963
pearson,renal,urinary_microalbumin,liver,bilirubin_total,50,-0.16513907372242206,0.16513907372242206
pearson,renal,urinary_microalbumin,liver,bilirubin_direct,50,-0.08983210822344577,0.08983210822344577
pearson,renal,urinary_microalbumin,liver,bilirubin_indirect,50,-0.17649676300645106,0.17649676300645106
pearson,renal,urinary_microalbumin,liver,ggt,50,-0.025598148851206703,0.025598148851206703
pearson,renal,urinary_microalbumin,liver,total_protein,50,-0.15515533781318613,0.15515533781318613
pearson,renal,urinary_microalbumin,liver,albumin,50,-0.3141438311487723,0.3141438311487723
pearson,renal,urinary_microalbumin,liver,globulin,50,0.021167573522235947,0.021167573522235947
pearson,renal,urinary_microalbumin,liver,albumin_globulin_ratio,50,-0.19178808325719893,0.19178808325719893
pearson,renal,uacr,liver,alt,51,-0.09098144036479033,0.09098144036479033
pearson,renal,uacr,liver,ast,50,-0.10731337897419904,0.10731337897419904
pearson,renal,uacr,liver,ast_alt_ratio,50,-0.009996721011903494,0.009996721011903494
pearson,renal,uacr,liver,alkaline_phosphatase,50,-0.008024714772618794,0.008024714772618794
pearson,renal,uacr,liver,bilirubin_total,50,-0.27176469729043046,0.27176469729043046
pearson,renal,uacr,liver,bilirubin_direct,50,-0.19506508785598237,0.19506508785598237
pearson,renal,uacr,liver,bilirubin_indirect,50,-0.28025075829019996,0.28025075829019996
pearson,renal,uacr,liver,ggt,50,-0.048598102290434674,0.048598102290434674
pearson,renal,uacr,liver,total_protein,50,-0.24543186192292166,0.24543186192292166
pearson,renal,uacr,liver,albumin,50,-0.30057281738200137,0.30057281738200137
pearson,renal,uacr,liver,globulin,50,-0.09228494646113145,0.09228494646113145
pearson,renal,uacr,liver,albumin_globulin_ratio,50,-0.0994756578572183,0.0994756578572183
pearson,renal,creatinine,thyroid,tsh,108,-0.17164879639632222,0.17164879639632222
pearson,renal,creatinine,thyroid,t4,106,-0.07132884075301195,0.07132884075301195
pearson,renal,creatinine,thyroid,t3,105,-0.06918708069423454,0.06918708069423454
pearson,renal,egfr,thyroid,tsh,108,0.1207691968261116,0.1207691968261116
pearson,renal,egfr,thyroid,t4,106,0.06707630962338733,0.06707630962338733
pearson,renal,egfr,thyroid,t3,105,0.08780217472262378,0.08780217472262378
pearson,renal,bun,thyroid,tsh,109,-0.0868503981231954,0.0868503981231954
pearson,renal,bun,thyroid,t4,107,0.08773858295219869,0.08773858295219869
pearson,renal,bun,thyroid,t3,106,-0.021519396180530125,0.021519396180530125
pearson,renal,urea,thyroid,tsh,109,-0.0868653343262932,0.0868653343262932
pearson,renal,urea,thyroid,t4,107,0.08774378422919075,0.08774378422919075
pearson,renal,urea,thyroid,t3,106,-0.021550694780262537,0.021550694780262537
pearson,renal,uric_acid,thyroid,tsh,109,-0.011571250336248127,0.011571250336248127
pearson,renal,uric_acid,thyroid,t4,107,-0.1212462503427534,0.1212462503427534
pearson,renal,uric_acid,thyroid,t3,106,-0.18484640033725375,0.18484640033725375
pearson,renal,calcium,thyroid,tsh,110,-0.17901939413916076,0.17901939413916076
pearson,renal,calcium,thyroid,t4,108,0.2093159554026777,0.2093159554026777
pearson,renal,calcium,thyroid,t3,107,0.0033966706315043576,0.0033966706315043576
pearson,renal,bun_creatinine_ratio,thyroid,tsh,107,0.07252762593510184,0.07252762593510184
pearson,renal,bun_creatinine_ratio,thyroid,t4,105,0.12347347771789377,0.12347347771789377
pearson,renal,bun_creatinine_ratio,thyroid,t3,104,0.062020089408395235,0.062020089408395235
pearson,renal,urea_creatinine_ratio,thyroid,tsh,109,0.07080655164881926,0.07080655164881926
pearson,renal,urea_creatinine_ratio,thyroid,t4,107,0.1219608154548812,0.1219608154548812
pearson,renal,urea_creatinine_ratio,thyroid,t3,106,0.0530235557668058,0.0530235557668058
pearson,renal,urine_creatinine,thyroid,tsh,45,-0.08984284024266266,0.08984284024266266
pearson,renal,urine_creatinine,thyroid,t4,44,-0.09375740829252222,0.09375740829252222
pearson,renal,urine_creatinine,thyroid,t3,44,0.07837616324078024,0.07837616324078024
pearson,renal,urinary_microalbumin,thyroid,tsh,45,-0.06263121501528422,0.06263121501528422
pearson,renal,urinary_microalbumin,thyroid,t4,44,-0.2333816269641774,0.2333816269641774
pearson,renal,urinary_microalbumin,thyroid,t3,44,-0.16480539186384396,0.16480539186384396
pearson,renal,uacr,thyroid,tsh,45,0.14652393592926574,0.14652393592926574
pearson,renal,uacr,thyroid,t4,44,-0.18885680986580305,0.18885680986580305
pearson,renal,uacr,thyroid,t3,44,-0.21164042500306637,0.21164042500306637
pearson,renal,creatinine,vitamins,vitamin_d,100,0.17373302617554834,0.17373302617554834
pearson,renal,creatinine,vitamins,vitamin_b12,93,0.027951541440044293,0.027951541440044293
pearson,renal,egfr,vitamins,vitamin_d,100,-0.1767371041637687,0.1767371041637687
pearson,renal,egfr,vitamins,vitamin_b12,93,-0.1405294221844216,0.1405294221844216
pearson,renal,bun,vitamins,vitamin_d,101,0.11422072345254466,0.11422072345254466
pearson,renal,bun,vitamins,vitamin_b12,93,0.12115850835274121,0.12115850835274121
pearson,renal,urea,vitamins,vitamin_d,101,0.1141778112322149,0.1141778112322149
pearson,renal,urea,vitamins,vitamin_b12,93,0.12114189216091041,0.12114189216091041
pearson,renal,uric_acid,vitamins,vitamin_d,101,0.22390848877664934,0.22390848877664934
pearson,renal,uric_acid,vitamins,vitamin_b12,93,-0.12313752044452107,0.12313752044452107
pearson,renal,calcium,vitamins,vitamin_d,102,0.098865191001746,0.098865191001746
pearson,renal,calcium,vitamins,vitamin_b12,94,0.010846213909677688,0.010846213909677688
pearson,renal,bun_creatinine_ratio,vitamins,vitamin_d,99,-0.08467346672431744,0.08467346672431744
pearson,renal,bun_creatinine_ratio,vitamins,vitamin_b12,91,0.11964977984142812,0.11964977984142812
pearson,renal,urea_creatinine_ratio,vitamins,vitamin_d,101,-0.07760586014501589,0.07760586014501589
pearson,renal,urea_creatinine_ratio,vitamins,vitamin_b12,93,0.12062999790467055,0.12062999790467055
pearson,renal,urine_creatinine,vitamins,vitamin_d,47,0.166766218364882,0.166766218364882
pearson,renal,urine_creatinine,vitamins,vitamin_b12,44,-0.05226193990795616,0.05226193990795616
pearson,renal,urinary_microalbumin,vitamins,vitamin_d,47,0.0939410831633209,0.0939410831633209
pearson,renal,urinary_microalbumin,vitamins,vitamin_b12,44,-0.017629920462688093,0.017629920462688093
pearson,renal,uacr,vitamins,vitamin_d,47,0.028681949812328352,0.028681949812328352
pearson,renal,uacr,vitamins,vitamin_b12,44,0.04648698768677685,0.04648698768677685
pearson,renal,creatinine,inflammation,hs_crp,104,0.20335572706540075,0.20335572706540075
pearson,renal,egfr,inflammation,hs_crp,104,-0.08629834327375033,0.08629834327375033
pearson,renal,bun,inflammation,hs_crp,105,0.21207779622363382,0.21207779622363382
pearson,renal,urea,inflammation,hs_crp,105,0.21203896648397222,0.21203896648397222
pearson,renal,uric_acid,inflammation,hs_crp,105,0.15489412317386506,0.15489412317386506
pearson,renal,calcium,inflammation,hs_crp,105,-0.16387577780806417,0.16387577780806417
pearson,renal,bun_creatinine_ratio,inflammation,hs_crp,103,0.025067996154802378,0.025067996154802378
pearson,renal,urea_creatinine_ratio,inflammation,hs_crp,105,0.024494606449520645,0.024494606449520645
pearson,renal,urine_creatinine,inflammation,hs_crp,48,-0.020925634105614436,0.020925634105614436
pearson,renal,urinary_microalbumin,inflammation,hs_crp,48,0.030967087345916838,0.030967087345916838
pearson,renal,uacr,inflammation,hs_crp,48,0.005306411737382334,0.005306411737382334
pearson,renal,creatinine,cbc,hemoglobin,116,0.19477773819348268,0.19477773819348268
pearson,renal,creatinine,cbc,wbc,116,0.06837357839133855,0.06837357839133855
pearson,renal,creatinine,cbc,platelet_count,116,-0.06902512766471779,0.06902512766471779
pearson,renal,creatinine,cbc,hematocrit,82,0.3441935300740818,0.3441935300740818
pearson,renal,creatinine,cbc,rbc,82,0.36995209645961835,0.36995209645961835
pearson,renal,creatinine,cbc,mcv,116,0.2653196875633883,0.2653196875633883
pearson,renal,creatinine,cbc,mch,116,0.3312122372679024,0.3312122372679024
pearson,renal,creatinine,cbc,mchc,76,0.16055125380680754,0.16055125380680754
